price,host_response_rate,host_listings_count,neighbourhood,property_type,room_type,bathrooms,accommodates,guests_included,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_30
321,100%,1,Ipanema,Apartment,Entire home/apt,2,4,4,3,20,0.76,98,29
201,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,10,0.4,100,29
79,100%,3,Copacabana,Apartment,Private room,2,2,1,1,5,0.25,84,30
150,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,10,0.37,96,7
191,100%,6,Copacabana,Apartment,Entire home/apt,1,2,2,2,11,0.42,91,5
68,60%,2,Copacabana,Apartment,Entire home/apt,1,2,2,4,5,0.24,96,24
181,94%,2,Copacabana,Serviced apartment,Entire home/apt,1,4,2,2,72,2.72,96,4
130,100%,4,Copacabana,Apartment,Entire home/apt,1,2,1,3,10,1.5,98,10
199,100%,1,Ipanema,Apartment,Entire home/apt,1,2,1,2,44,1.58,100,10
140,93%,28,Ipanema,Apartment,Entire home/apt,1,5,3,3,57,2.11,86,1
249,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,3,3,5,0.19,95,0
191,100%,2,Copacabana,Apartment,Entire home/apt,1,6,1,2,7,0.72,94,30
591,100%,2,Copacabana,Apartment,Entire home/apt,3.5,14,10,3,7,0.28,100,29
109,80%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,40,1.44,97,22
451,88%,11,Copacabana,Serviced apartment,Entire home/apt,2.5,6,4,3,26,0.98,94,22
352,44%,1,Copacabana,Apartment,Entire home/apt,2,8,1,3,16,0.58,89,30
359,100%,2,Copacabana,Apartment,Entire home/apt,2,12,7,1,13,0.49,91,30
249,N/A,1,Ipanema,Apartment,Entire home/apt,1,6,4,3,19,0.72,94,0
799,100%,3,Copacabana,Apartment,Entire home/apt,2,8,6,2,8,0.39,100,29
239,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,1,8,0.39,97,30
229,100%,11,Ipanema,Apartment,Entire home/apt,1,2,1,2,46,1.93,97,18
348,100%,2,Ipanema,Apartment,Entire home/apt,3,7,1,2,37,1.36,92,24
785,100%,3,Ipanema,Apartment,Entire home/apt,1,3,3,1,20,1.2,99,30
495,100%,9,Ipanema,Apartment,Entire home/apt,2.5,6,6,3,10,0.37,89,0
342,N/A,2,Copacabana,Apartment,Entire home/apt,1,3,1,3,5,0.24,100,29
250,100%,1,Copacabana,Apartment,Entire home/apt,1,5,5,5,13,0.5,98,29
401,88%,2,Barra da Tijuca,Apartment,Entire home/apt,2,4,4,3,8,0.35,94,28
168,93%,13,Copacabana,Apartment,Entire home/apt,1,4,2,2,81,3.06,84,1
348,100%,9,Copacabana,Apartment,Entire home/apt,3,8,5,4,28,1.04,89,3
400,100%,3,Copacabana,Apartment,Entire home/apt,1,6,6,1,25,1.32,88,0
201,100%,3,Copacabana,Apartment,Entire home/apt,1,2,2,1,58,2.46,94,0
301,100%,3,Copacabana,Apartment,Entire home/apt,1,4,4,1,55,2.16,87,14
161,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,11,0.58,96,30
229,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,3,17,0.84,99,28
342,N/A,1,Barra da Tijuca,Apartment,Private room,2,2,1,1,7,0.34,100,30
151,100%,4,Copacabana,Apartment,Entire home/apt,2,6,6,6,7,0.26,77,28
249,N/A,5,Ipanema,Apartment,Entire home/apt,2,4,1,2,11,0.54,100,29
348,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,4,4,2,11,0.54,100,28
167,100%,3,Copacabana,Apartment,Entire home/apt,2,4,3,5,11,0.42,98,30
109,100%,2,Barra da Tijuca,Apartment,Private room,1,4,2,1,5,0.19,100,3
360,100%,2,Barra da Tijuca,Apartment,Entire home/apt,3,6,6,1,8,0.51,95,30
475,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,7,7,0.27,100,30
581,N/A,1,Ipanema,Apartment,Entire home/apt,2.5,3,1,2,8,0.33,98,29
199,100%,5,Copacabana,Apartment,Entire home/apt,2,2,2,2,8,0.39,93,29
499,N/A,1,Copacabana,Apartment,Entire home/apt,1.5,6,4,3,7,0.34,97,23
151,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,6,4,2,35,1.42,98,14
567,N/A,1,Ipanema,Apartment,Entire home/apt,2,4,4,1,43,1.62,98,0
79,100%,4,Copacabana,Apartment,Private room,1,2,1,3,34,1.37,88,28
99,100%,3,Copacabana,Apartment,Private room,2,2,2,2,5,0.18,100,30
150,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,17,0.63,92,0
181,100%,2,Copacabana,Apartment,Private room,1,2,1,2,10,0.38,100,30
349,100%,3,Ipanema,Apartment,Entire home/apt,2,4,4,4,21,0.77,97,29
250,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,18,0.75,93,28
348,100%,3,Ipanema,Apartment,Entire home/apt,2,4,4,3,30,1.1,96,6
239,100%,3,Copacabana,Apartment,Entire home/apt,1,4,1,3,76,2.86,98,16
161,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,2,27,1.09,98,27
500,90%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,6,0.3,83,28
85,100%,1,Copacabana,Apartment,Private room,1,2,1,2,54,2,92,18
499,100%,1,Ipanema,Serviced apartment,Entire home/apt,2,7,1,1,35,1.75,100,30
328,100%,3,Copacabana,Apartment,Entire home/apt,3,6,7,4,35,1.72,98,22
99,43%,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,16,0.78,92,0
195,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,1,1,8,0.3,95,30
181,100%,2,Copacabana,Serviced apartment,Entire home/apt,1,2,1,4,18,0.68,100,24
223,100%,3,Ipanema,Apartment,Private room,1,2,1,1,28,1.29,98,28
403,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,4,2,13,0.56,98,0
99,100%,9,Copacabana,Apartment,Private room,2,2,1,1,33,1.25,97,0
150,29%,1,Copacabana,Apartment,Entire home/apt,1,4,4,2,24,0.94,90,30
301,100%,1,Ipanema,Apartment,Entire home/apt,2,5,4,2,6,0.23,100,29
710,100%,5,Barra da Tijuca,Apartment,Entire home/apt,2.5,8,6,2,26,0.97,97,13
601,100%,3,Copacabana,Apartment,Entire home/apt,3,8,1,1,33,1.25,96,26
291,100%,1,Ipanema,Apartment,Entire home/apt,1.5,6,1,2,31,1.14,97,0
89,100%,4,Copacabana,Apartment,Private room,1,4,3,3,24,0.89,94,20
150,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,4,6,0.29,100,28
174,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1.5,6,2,2,7,0.7,100,29
133,100%,9,Copacabana,Apartment,Private room,2,4,1,1,34,1.43,96,29
249,N/A,3,Barra da Tijuca,Apartment,Entire home/apt,1,2,1,3,7,0.26,91,30
348,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,1,2,15,0.64,96,29
181,100%,1,Copacabana,Apartment,Entire home/apt,2,5,5,10,15,0.57,96,27
130,100%,11,Copacabana,Apartment,Private room,1,2,1,3,28,1.06,98,30
249,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2.5,6,6,2,28,1.13,99,0
401,100%,2,Ipanema,Apartment,Entire home/apt,2,4,1,3,91,3.4,100,6
301,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2.5,6,1,1,7,0.35,100,30
239,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,5,2,2,78,2.89,99,8
171,100%,2,Copacabana,Apartment,Entire home/apt,1,5,2,2,36,1.34,100,0
369,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2.5,4,1,5,6,0.22,100,0
389,100%,20,Ipanema,Apartment,Entire home/apt,3,6,1,4,10,0.38,96,0
601,100%,1,Copacabana,Apartment,Entire home/apt,4.5,12,1,5,9,0.34,89,23
290,N/A,2,Copacabana,Apartment,Entire home/apt,2,5,1,3,5,0.19,88,23
109,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,3,6,2,1,32,1.21,94,0
109,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,1,7,0.28,97,30
499,100%,3,Ipanema,Serviced apartment,Entire home/apt,2,4,2,2,15,0.57,97,20
205,N/A,1,Ipanema,House,Private room,1,1,1,2,5,0.19,100,30
191,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,2,14,0.53,97,30
359,100%,2,Ipanema,Apartment,Entire home/apt,1.5,4,4,2,6,0.23,100,17
99,93%,13,Copacabana,Apartment,Entire home/apt,1,2,1,2,9,0.33,73,28
75,100%,4,Copacabana,Apartment,Private room,1,2,2,3,10,0.39,96,20
161,100%,12,Ipanema,Apartment,Entire home/apt,1,2,1,4,17,0.64,90,4
201,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,2,44,1.76,97,7
130,100%,11,Copacabana,Apartment,Private room,1,2,1,3,26,0.98,94,21
150,N/A,1,Copacabana,Apartment,Private room,1,2,1,2,5,0.19,100,0
301,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,6,0.23,97,17
348,100%,1,Copacabana,Apartment,Entire home/apt,2.5,6,1,5,5,0.26,100,28
799,100%,9,Copacabana,Apartment,Entire home/apt,3,16,8,2,15,0.62,77,30
290,100%,2,Ipanema,Apartment,Entire home/apt,1,4,2,3,7,0.51,94,0
249,N/A,1,Copacabana,Apartment,Entire home/apt,2,6,1,6,5,0.2,80,0
133,100%,9,Copacabana,Apartment,Private room,2,4,1,1,68,2.69,94,0
434,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,3,6,0.3,100,30
89,89%,1,Barra da Tijuca,Apartment,Entire home/apt,1,5,5,4,5,0.2,72,30
86,90%,1,Barra da Tijuca,Apartment,Private room,1,2,2,2,69,2.6,97,14
280,100%,4,Copacabana,Apartment,Entire home/apt,2,8,1,4,21,0.79,93,25
854,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,4,7,4,4,11,1.56,100,13
249,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,3,2,7,0.26,100,30
348,60%,1,Ipanema,Apartment,Entire home/apt,1.5,4,2,1,32,1.21,98,30
291,93%,3,Copacabana,Apartment,Entire home/apt,2,6,6,1,11,0.55,94,18
137,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,26,1.2,91,18
181,100%,1,Copacabana,Apartment,Entire home/apt,2,4,1,2,27,1.25,96,0
181,85%,3,Copacabana,Apartment,Entire home/apt,1,4,1,2,35,1.56,97,21
195,100%,1,Copacabana,Apartment,Entire home/apt,2,8,7,2,36,1.91,96,7
222,100%,3,Copacabana,Apartment,Entire home/apt,1,5,3,3,6,0.3,87,24
379,100%,1,Ipanema,Apartment,Entire home/apt,2,8,4,2,5,0.25,92,30
779,100%,2,Copacabana,Apartment,Entire home/apt,3,13,6,3,8,0.39,98,29
116,100%,1,Copacabana,Apartment,Private room,1,3,2,2,77,2.89,99,16
400,100%,5,Barra da Tijuca,Apartment,Entire home/apt,2,5,4,3,28,1.46,95,22
591,90%,1,Copacabana,Apartment,Entire home/apt,1.5,8,5,2,34,1.28,99,23
96,100%,11,Copacabana,Apartment,Private room,0.5,2,1,3,11,0.41,98,15
150,100%,1,Copacabana,Apartment,Private room,1,3,2,4,6,0.23,90,0
116,100%,11,Copacabana,Apartment,Private room,1,2,1,3,19,0.74,98,15
488,100%,4,Copacabana,Apartment,Entire home/apt,5,8,7,1,17,0.64,94,29
195,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,2,34,1.26,95,24
140,100%,1,Barra da Tijuca,Apartment,Entire home/apt,3,5,1,1,19,0.87,87,27
400,N/A,1,Copacabana,Apartment,Entire home/apt,2,4,1,5,6,0.23,100,22
178,95%,2,Copacabana,Apartment,Entire home/apt,1,4,3,2,94,3.48,96,29
130,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,83,3.14,100,20
72,100%,4,Copacabana,Apartment,Private room,1,1,1,1,207,7.75,96,13
99,85%,3,Copacabana,Apartment,Private room,1,2,1,2,24,1.18,98,14
120,100%,9,Copacabana,Apartment,Private room,2,4,1,1,21,0.98,95,30
365,100%,1,Copacabana,Apartment,Entire home/apt,3,6,1,3,63,2.38,99,12
106,97%,50,Copacabana,Apartment,Entire home/apt,1,4,1,2,5,0.22,88,0
201,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,1,2,1,15,18,1.13,99,0
336,100%,1,Copacabana,Apartment,Entire home/apt,1.5,8,8,2,19,0.72,98,23
137,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,3,2,8,0.41,88,30
154,100%,3,Ipanema,Apartment,Private room,1,2,1,1,46,1.74,97,0
901,90%,5,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,1,11,0.41,100,30
301,92%,16,Ipanema,Apartment,Entire home/apt,1,5,1,4,36,2.11,99,22
301,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,5,3,8,0.39,98,30
99,100%,3,Ipanema,Apartment,Private room,1,2,1,2,9,0.34,82,29
297,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,2,1,15,0.64,99,29
68,100%,2,Copacabana,Apartment,Private room,1,1,1,3,12,0.45,100,20
191,67%,2,Ipanema,Apartment,Private room,2.5,1,1,1,7,0.34,83,29
229,100%,1,Copacabana,Apartment,Entire home/apt,1.5,6,4,3,36,1.36,98,20
130,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,1,51,1.99,98,26
321,100%,5,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,3,13,0.56,95,26
949,100%,2,Ipanema,Apartment,Entire home/apt,3,4,1,3,5,0.24,92,29
461,N/A,2,Ipanema,Apartment,Entire home/apt,2,5,5,2,8,0.3,98,0
301,100%,0,Ipanema,Apartment,Entire home/apt,2,4,1,2,44,2.16,100,12
174,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,4,5,0.19,88,30
198,100%,7,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,2,11,0.54,93,1
307,100%,1,Copacabana,Apartment,Entire home/apt,1,6,4,3,30,1.13,94,30
120,100%,5,Copacabana,Apartment,Private room,1,1,1,1,35,1.31,92,30
348,100%,8,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,1,9,0.47,98,25
321,100%,8,Barra da Tijuca,Apartment,Entire home/apt,1,6,1,2,20,0.98,96,17
318,100%,1,Copacabana,Apartment,Entire home/apt,2,6,4,2,15,0.57,93,30
411,90%,51,Copacabana,Apartment,Entire home/apt,2,8,1,3,15,1.11,93,17
229,100%,2,Ipanema,Apartment,Private room,1,1,1,2,15,0.57,99,21
99,N/A,1,Ipanema,Apartment,Private room,1,1,1,6,7,0.26,100,14
171,100%,1,Copacabana,Apartment,Entire home/apt,2,6,6,4,18,0.86,78,30
223,100%,2,Copacabana,Apartment,Entire home/apt,2,6,6,3,11,0.54,95,0
130,90%,3,Barra da Tijuca,Apartment,Private room,1,2,1,1,5,0.19,100,30
89,100%,3,Copacabana,Apartment,Entire home/apt,1,4,1,1,127,6.24,98,7
99,40%,5,Barra da Tijuca,Apartment,Private room,2,2,1,1,6,0.29,100,30
188,100%,1,Copacabana,Apartment,Private room,1,2,1,1,8,0.39,98,27
116,57%,7,Copacabana,Apartment,Private room,1,2,1,3,6,0.23,90,30
290,N/A,2,Ipanema,Apartment,Entire home/apt,1.5,6,4,2,20,0.76,100,0
301,100%,13,Ipanema,Apartment,Entire home/apt,2,8,2,1,43,2.36,96,18
208,100%,1,Ipanema,Apartment,Entire home/apt,1.5,6,6,1,32,1.35,99,12
321,100%,5,Ipanema,Apartment,Entire home/apt,2,5,4,2,21,0.81,91,29
657,71%,1,Copacabana,Apartment,Entire home/apt,3,7,6,1,32,1.2,94,24
188,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,2,20,0.76,93,0
229,83%,10,Ipanema,Apartment,Entire home/apt,2,4,2,4,6,0.31,97,29
253,100%,1,Ipanema,Apartment,Entire home/apt,2,4,2,3,13,0.52,92,29
201,100%,1,Copacabana,Apartment,Entire home/apt,1,4,3,3,55,2.52,96,11
249,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,26,1.3,100,9
519,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,3,4,6,0.25,97,30
495,100%,1,Copacabana,Apartment,Entire home/apt,2.5,6,4,3,5,0.25,100,27
199,100%,1,Copacabana,Apartment,Private room,1,2,2,2,34,1.28,99,30
89,N/A,2,Ipanema,Apartment,Private room,2,1,1,1,7,0.26,94,0
260,95%,2,Ipanema,Apartment,Entire home/apt,1,4,3,2,111,4.27,95,15
348,89%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,1,4,1,2,27,1.31,96,30
116,100%,3,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,3,44,1.92,97,0
601,100%,8,Barra da Tijuca,Apartment,Entire home/apt,3,7,1,2,15,0.92,99,28
140,100%,1,Copacabana,Apartment,Entire home/apt,1,5,1,2,11,0.41,89,0
201,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,1,2,58,2.28,99,11
99,100%,2,Barra da Tijuca,Apartment,Private room,1,3,1,1,12,0.52,95,29
301,100%,8,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,8,0.43,100,14
68,71%,5,Ipanema,Apartment,Private room,1.5,3,2,1,16,0.6,95,0
68,100%,2,Ipanema,Apartment,Private room,1,4,1,1,26,1.13,98,30
171,100%,2,Copacabana,Apartment,Entire home/apt,1,3,1,3,13,0.6,96,11
99,100%,1,Copacabana,Apartment,Private room,1,4,3,2,61,2.33,98,11
181,92%,32,Ipanema,Apartment,Entire home/apt,1,4,2,2,8,0.33,90,29
96,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,27,1.02,88,18
195,90%,5,Copacabana,Apartment,Entire home/apt,1,3,2,3,31,1.19,99,30
171,100%,1,Copacabana,Apartment,Private room,1,2,2,2,53,2,96,29
164,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,3,53,2.64,92,2
649,100%,1,Copacabana,Apartment,Entire home/apt,3,10,1,2,14,0.64,86,30
55,100%,1,Copacabana,Apartment,Private room,1,1,1,1,41,1.54,95,26
154,100%,3,Ipanema,Apartment,Private room,1,2,1,1,21,0.79,87,0
499,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,3,6,0.23,90,30
85,100%,3,Copacabana,Apartment,Private room,1.5,2,1,1,6,0.26,100,29
208,99%,20,Ipanema,Apartment,Entire home/apt,1,4,3,2,92,3.53,96,11
751,67%,1,Ipanema,Apartment,Entire home/apt,3.5,5,4,4,15,0.61,100,18
301,100%,3,Ipanema,Apartment,Entire home/apt,3,4,1,3,30,1.41,98,18
205,100%,1,Barra da Tijuca,Apartment,Shared room,1,2,1,1,5,0.2,96,30
813,100%,3,Copacabana,Apartment,Entire home/apt,3.5,8,6,3,20,0.86,86,24
563,100%,3,Ipanema,Apartment,Entire home/apt,2,5,4,3,25,0.97,98,9
550,100%,8,Barra da Tijuca,Apartment,Entire home/apt,2,8,1,2,23,0.97,96,30
175,100%,1,Copacabana,Apartment,Entire home/apt,2,3,3,2,8,0.3,95,27
167,100%,13,Ipanema,Apartment,Entire home/apt,1,4,1,3,29,1.14,89,13
154,100%,3,Ipanema,Apartment,Private room,1,2,1,1,21,0.79,96,0
89,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,2,2,2,17,1.13,100,0
161,100%,1,Ipanema,Apartment,Entire home/apt,1.5,5,4,2,72,2.78,96,8
284,100%,3,Copacabana,Apartment,Entire home/apt,2,6,4,2,65,2.51,96,12
195,100%,4,Copacabana,Apartment,Entire home/apt,1,6,4,4,73,2.78,99,20
130,100%,2,Copacabana,Apartment,Private room,1,2,1,5,24,1.17,97,18
61,100%,2,Ipanema,Apartment,Private room,1,3,1,1,54,2.04,97,30
239,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,3,7,0.3,97,29
430,100%,18,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,3,18,0.75,98,21
526,N/A,1,Copacabana,Apartment,Entire home/apt,1.5,6,4,1,6,0.3,97,0
116,100%,2,Copacabana,Apartment,Entire home/apt,1,6,1,2,30,1.18,88,0
400,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,2,3,6,0.29,97,28
219,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,7,39,1.6,94,16
208,100%,2,Barra da Tijuca,Apartment,Entire home/apt,3,6,2,3,11,0.54,98,28
601,100%,11,Copacabana,Apartment,Entire home/apt,2,6,4,4,20,0.8,99,28
109,100%,3,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,3,29,1.13,96,0
184,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,4,4,10,0.43,94,14
102,100%,6,Ipanema,Apartment,Private room,0.5,2,1,2,8,0.4,94,30
161,100%,2,Copacabana,Apartment,Private room,1,3,1,4,16,0.74,96,25
401,100%,5,Ipanema,Serviced apartment,Entire home/apt,2,4,4,2,47,1.79,95,30
191,90%,1,Copacabana,Apartment,Entire home/apt,1.5,3,2,3,26,1.02,100,25
134,99%,20,Ipanema,Apartment,Entire home/apt,1,5,3,1,59,2.26,95,7
198,100%,1,Ipanema,Apartment,Entire home/apt,1,4,2,3,27,1.33,97,7
301,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,4,3,5,0.25,96,0
201,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,26,1.07,97,29
208,100%,3,Ipanema,Apartment,Entire home/apt,1,4,1,3,53,2.05,97,28
140,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,61,2.34,98,6
249,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,7,0.45,100,28
96,100%,2,Copacabana,Apartment,Private room,1,3,2,1,22,0.88,98,0
226,100%,1,Copacabana,Apartment,Entire home/apt,2,5,1,2,6,0.3,93,27
130,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,38,1.51,97,27
151,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,12,0.59,91,0
150,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1.5,4,2,2,27,1.04,98,0
321,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2.5,5,1,3,5,0.26,95,30
229,83%,10,Ipanema,Apartment,Entire home/apt,1.5,4,2,3,18,0.81,93,29
301,50%,2,Copacabana,Apartment,Entire home/apt,2,8,8,3,24,1.11,97,0
557,82%,54,Ipanema,Apartment,Entire home/apt,2,4,2,3,30,1.2,93,29
400,100%,1,Copacabana,Apartment,Entire home/apt,2,8,1,2,8,0.56,100,0
102,100%,6,Copacabana,Apartment,Private room,2.5,2,1,2,9,0.44,93,28
140,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,3,33,1.43,96,0
171,63%,1,Ipanema,Apartment,Entire home/apt,1,4,2,2,30,1.22,90,29
120,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,8,0.47,100,30
150,N/A,2,Copacabana,Apartment,Entire home/apt,1,4,2,2,13,0.53,94,0
154,100%,5,Copacabana,Apartment,Entire home/apt,1,4,2,2,93,3.64,92,21
72,71%,5,Ipanema,Apartment,Private room,1.5,1,1,1,76,3.06,92,16
201,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,6,0.29,97,29
130,100%,2,Ipanema,Apartment,Private room,1,2,2,4,33,1.61,94,28
382,100%,3,Copacabana,Apartment,Entire home/apt,2,6,6,4,28,1.23,94,21
400,N/A,1,Copacabana,Apartment,Entire home/apt,1,5,1,1,6,0.29,90,27
680,90%,1,Ipanema,Apartment,Entire home/apt,2,7,4,3,25,1.21,98,24
99,100%,2,Copacabana,Apartment,Private room,1,2,1,2,41,2.01,100,20
249,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,1,5,0.24,95,21
147,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,1,33,1.43,99,14
89,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,5,2,1,8,2.64,90,1
201,100%,1,Copacabana,Apartment,Entire home/apt,1,5,5,2,50,2,98,12
478,100%,46,Ipanema,Serviced apartment,Entire home/apt,2,4,1,3,11,0.44,96,23
184,100%,1,Copacabana,Apartment,Private room,1,3,2,2,5,0.25,100,30
137,100%,3,Copacabana,Apartment,Entire home/apt,1,3,2,2,14,0.82,89,0
240,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,7,4,3,22,1.15,98,7
229,N/A,1,Barra da Tijuca,Apartment,Private room,1,3,1,6,10,0.4,98,28
68,100%,6,Copacabana,Apartment,Shared room,2.5,2,1,2,9,0.44,98,0
400,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,1,5,0.71,100,29
270,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,4,4,25,1.02,96,17
178,92%,9,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,2,18,0.9,95,26
178,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,2,4,1,2,18,0.75,93,29
68,100%,3,Copacabana,Apartment,Private room,1,2,1,3,13,0.65,98,25
222,100%,3,Copacabana,Apartment,Entire home/apt,1,4,1,3,63,3.09,99,22
314,67%,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,5,2,30,1.2,86,28
150,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,3,7,0.34,97,0
150,100%,3,Copacabana,Apartment,Entire home/apt,1,5,4,2,16,0.78,99,18
85,100%,5,Copacabana,Apartment,Entire home/apt,1,4,1,4,6,0.62,93,5
201,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,4,20,0.8,97,0
188,89%,4,Ipanema,Apartment,Entire home/apt,1,3,2,2,67,3.27,92,9
685,97%,137,Ipanema,Apartment,Entire home/apt,2,6,1,4,6,0.24,100,0
451,97%,50,Ipanema,Serviced apartment,Entire home/apt,2,4,1,2,22,0.96,99,30
247,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,5,0.2,93,0
150,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,1,3,6,0.3,100,5
181,100%,1,Barra da Tijuca,Apartment,Entire home/apt,3,4,4,2,5,0.74,96,0
770,N/A,1,Copacabana,Apartment,Entire home/apt,2.5,7,1,5,7,0.34,100,30
201,100%,5,Barra da Tijuca,Apartment,Entire home/apt,2,6,4,2,6,0.34,100,29
68,100%,2,Copacabana,Apartment,Private room,1,1,1,3,30,1.23,95,1
410,N/A,2,Copacabana,Apartment,Entire home/apt,1.5,4,1,1,6,0.26,100,30
505,N/A,2,Copacabana,Apartment,Private room,2,4,3,4,5,0.24,92,28
288,100%,1,Ipanema,Apartment,Entire home/apt,2,6,3,2,38,1.57,98,21
51,100%,4,Copacabana,Apartment,Private room,2,1,1,5,7,0.35,100,27
249,N/A,1,Ipanema,Apartment,Entire home/apt,2,6,4,3,6,0.35,96,29
376,100%,1,Copacabana,Apartment,Entire home/apt,2,4,6,2,10,0.47,84,30
212,50%,1,Ipanema,Apartment,Private room,1,3,2,1,6,0.45,96,0
181,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,4,5,0.25,95,30
550,100%,18,Ipanema,Apartment,Entire home/apt,2,8,7,2,5,0.67,84,29
246,N/A,1,Copacabana,Apartment,Entire home/apt,1,5,1,3,9,0.36,96,29
348,100%,6,Ipanema,Apartment,Entire home/apt,1,4,3,1,5,0.25,100,30
109,100%,2,Barra da Tijuca,Apartment,Private room,1,2,1,2,23,0.91,93,30
479,100%,2,Barra da Tijuca,Apartment,Entire home/apt,3,5,4,3,44,2.37,100,19
499,100%,1,Ipanema,Apartment,Entire home/apt,2,4,1,1,27,1.22,96,0
